text,split
안타깝다나도곧 백신맞아야 하는데심장이식해서 꼭 일어나기를코로나 만든중국 지구에서 사라지면 좋겠다살다가 이런일 생길줄 누가 알았으리오첨엔 미세먼지 황사 이런거땜 중국 싫었는데이건 맛보기였나앞으로 또 어떤게 생길지살아가는게 힘드네특히 없는사람 노출된 환경에서 일해야하니,train
언론의 조명을 받아서 전 국민의 관심을 받으면 그나마 형량이 높고 나머지 사건은 형량이 미미하네 ,train
180넘어갈정도의 기럭지는 아님78에서79180넘는애들은 의심 의구심을 안하고안듬그래도 비율좋아 커보이긴함,train
며칠전 기사보니 보훈처에서 어이없게 살인/강간 범죄자에게 부실(?)관리로 몇백억원지급했다는데   이런분들이나 도와라  이 xx같은 보훈처야 ,train
자 여기서 알아야할부분 여권에서 집중포화로 윤총장을 네거티브 하고있음에도 윤총장 지지율에 큰타격을 못주고있다는것 코로나가 진정되면 민심은 정권을 분석하게 되있다 지금상황이 반전될가능성은 거의 없다고 보면된다 윤총장이 어디로가든 이길수밖에 없다 고로 국민의힘은 윤총장을 오히려 잘구슬려서 모시는게 답이다 최원장은 현재 윤총장과 상대성에서 많이 밀림 이분말대로 윤총장은 이정권을 자빠뜨리는데 일등공신이다 이점을 결코 간과해서는 안된다 ,train
ㅋㅋ 태풍 나이따 ????????????,train
인생 재밌게 살다가셨네  ,train
저 사람들이 좌파들의 지지기반인거지,train
정부나 국민들이나 정신차릴려면 아직 멀었음니다  ,train
이름이 감이가 ? 이름이 잘한거다   ,train
영원히 학교고 사회생활 못하게 해야됨고쳐서 쓸수 없는 것들이다사회악,train
코로나 모든 호흡기 질환을 감기 라고 하는데 심하면 독감 이라고 하는데 대한민국에서 치료가 안되는것도 아니고 완치자가 훨씬많이 나오는데 백신이 있어도 빨리 내놓지도 못하고 이걸 몇년씩 질질 끄네    그놈의 코로나  코로나 뉴스만 틀면 코로나  지긋지긋하다  감기를 코로나19 로 둔갑 시켜서   어휴 진짜 코로나가 목적이였으면 작년에 여름인가 전국적으로 한자리 나올때 그때 종식했어야함   대한민국 정부는 코로나가 목적이 아닌거 같음  ,train
뭔 홈프리미엄이여 관중도 없는데   걍 준비를 잘해서 실력이 좋은거지  인정할건 좀 하자 올림픽 정신 어따 팔아먹었냐,train
이름가 이해된다 이름씨 연기 정말 잘하세요 숨바꼭질 정말 재밌게 보고 있어요 화이팅,train
이름은 갇혀 있으니   기가 맥히다   ㅜㅜ,train
사실 이번 올림픽은 전혀 관심이 가질 않는군요 영상으로나마 보고싶은 종목도 없고 올림픽을 계기로 코로나확산이나 되지말기를 기원해봅니다 ,train
개가 짖나보네 잡아서 복날에 때려 잡아 보신 해야겠네,train
공산주의 사회 대단하다,train
고맙습니다 수고 많이 했습니다 그리고 당신이 있어 행복했습니다,train
언론만 정신차리고 공정하고 투명하게 하면 이미 민심은 이름이라는 걸 알 수 있을 것,train
미국에서 나를 초청해서 휴가를 보내게 해주면 해결 됨  나 휴가 때마다 외국가면 태풍불고 비엄청 온다,train
아내분 너무 미인이시네요  동반출연 한번 해주세요  너무 재미있게 봤어요 ,train
부자걱정은 하는게 아니다,train
주한미군 철수하면 누가 좋아할까요?  ,train
분통이 터진다 철저히 밝혀라,train
그래서 또 모인다는거?,train
적어도 이름  이름  이름보다는 잘생긴듯,train
수요반응자원제도의 취지에 공감하시면 한겨레도 정간을 하시죠 ,train
민주화가 됐다고하지만 문명 21세기 문명대천지에 저런짓거리가 판을 치다니  참 유차찬란하다,train
후보들 나름 다 괜찮아 보이더라,train
이름이가 왜신경질 부리나? 체널A를 선호하는 시청자로서 윤캠프에참여하는 페널들이국힘당에 별로 디스하는 평을 들어본적이들어본적없는데 ~~ 오히려 이대표가 이름후보를 디스해서 말이많은데,train
우리가도와주러간거아녀? 무보수로일햇나?우릴위해뭘도와줫다는거지?인도주의적차원에서피신시키는건좋지만 말은바로해야!영국도이슬람때문에골치아프더만 우리도그리안되게대처잘해야 글구 그좋은미군무기가지고 죽기살기싸우면 탈레반충분히이기고남겟더구만 어찌싸우는사람이없냐 목숨걸고자유위해싸우고있는 미얀마좀배워라  싸워라좀싸워!!!!,train
어째 맨날 극과 극이냐 부실 아니명 과잉  랍스타가 뭐냐 부실하다니까 오버해서 세금 거덜내고 있네    뭐 적당히가 없냐 어찌된게  ,train
정말 마음 아프고 안타까운 일입니다 ,train
불과 2~3 년 전만해도 평화가 왔다고 종전선언 해야 한다고 문씨와 방송에서 난리 치더만    결국 다 사기쑈에 지나지 않음을 이번 아프칸 사태를 보고 깨닿기 바란다 ㅉ,train
간통죄는 부활해야 한다 ,train
이게 참 군대 다녀오신 군필분들은 잘 아실껀데요 해군 특히 함정 큰 함정일수록 질이 좋습니다 ,train
이름 흥해라~~~~,train
아이고 얼마나 울고 있을까 ㅠ,train
적당히 뻔뻔해야지 원  ,train
말도 안됨  남의 나라가 훈련을 하던말던    ,train
손소독제도 버스안 커피집 식당 등 많이들 없앴더라 ,train
코로나 걸린 것들을 왜 델고 오냐?같이 죽자는 거밖에  걸렸으면 그기서 치료하는게 맞다  정부는 나대지 말기 바란다,train
무슨 사연일지 안타깝습니다,train
아니 무슨 선별하면 시간 오래걸려 안된다 어쩐다면서 전국민 다주는데 추석이후?ㅋㅋ앞뒤말이라도 맞게해라!!,train
이렇게 해도 이름은 이름에게 한 마디 말도 모하네^^ 무슨 마음의 밉을 지고 있는거냐?,train
요즘은 데스크 확인도 없나보다,train
가끔 살다보면 딴생각하다가 수영장이나 찜질방 여자 탈의실쪽으로 들어갈때 있지 않나  본인도 멍때리다가 그런적 두 번 있었는데 얼마나 당황스럽던지  그 때 어떤 젊은 여성이 차분히 여성탈의실라고 손짓해주더라 ,train
남자도 같이 맞았잖아? 왜 여자 얘기만 하는데? 성차별적사고가 아주 기본장착되있네ㅡ,train
소득세  부동산세 낮춰라  청년복지 노령복지 전면철폐해라  소득세납부순으로 연금제 개편해라  노령세 청년세 걷어서 조세정의 회복하자 ,train
잘해봐라 ? 맛집에 시당 소개비나 받을수 있겠네 ㅋㅋ,train
한번도 경험못한나라  ㄹㅇ,train
100만큼 걷어 다 떼먹고 허투루 쓰고 10만 나눠주니까 문제지요  정신대를 위한다던 단체  많은 사회봉사 단체도 명분은 좋지만 결국 많이 걷어 비용으로 많이 쓰고 조금 나눠주는게 문제젆아요 ,train
왜 탈레반이 여성지위 보장하고 자유를 준다면서,train
페미 싫어하는데 능력자보고 페미로 몰아가는건 더 싫다,train
날더운건 수용자들도 힘들다! 죄는 죄값받으라고 있는것인데 특접받으며 지내니! 앉아있더니 눕고 싶지? 에어컨에 병밥드니 집에가고싶을터인데~~으쩌냐~~~,train
경비행기 데이트 거절이래  ㅋㅋ  수원 딸기밭데이트가 아니구??? 둘다 비슷해 보인다 ,train
한번배신자는 또배신하지 맞네!,train
소련군이 해방군이면 6  25전쟁은? 이름이 민족해방과 민족통일을 위해 저지른 전쟁이란 말인가?,train
어지간히들 싸돌아다녀라 난 안걸리겠지가 아니다,train
서울은 해가 쨍쨍인데 올 장마비 엄청내린다던데  저렇게 잠길정도로 많이 온건가 !큰일이네,train
체질에도 안 맞고 능력도 모자라는 정치권에서 X맨 노릇 관두고 가서 사업이나 해라~! 정권교체 걸림돌 되지 말고~~~☆%@#!,train
3미터 어마무시하네,train
극단 페미니즘은 정상인인 내가 봐도 혐오스럽지만  단지 헤어스타일로 그 사람을 단정 짓는 것은 큰 오류라고 생각,train
200kg 하중을 견딘다는 주장은 평평하게 살살 누웠을때 무게가 분산될때 얘기겠지! 무거운 체중의 선수가 털썩 걸터 앉으면 종이 침대에 불가한거 아니겠어?,train
세상에나 이런 아픔이 있는줄은 몰랐네요 너무밝아서 더 눈물나네요ㅜㅜ 힘내세요 너무멋졌고 화이팅 좋았습니다^^♡,train
경기도 지사 하면서 민주당 대선 후보 한다고 텔레비 에서 민주당 대선 후보간 에 자기 자랑? 하더만 이거 국민들 완전히 무시 하는 처사 네요 경기도 민에게 돈 나눠 주는거 대선에 나오지 않는다면 모를까? 누가 봐도 대통령 되겠다고 하는 사람이 경기도지사 하면서 경기도민에게 재난 지원금 준다 하면 민주당 대선후보들과 타 당 대선 후보들이 잘 한다고 할까? 그리고 국민에 눈 으로 지켜 봐도 타 지역 지차체들 즉 대한민국 국민들 무슨 생각을 할까 ? 경기도 는 딴나라 도 인가?,train
자체임상 ㅋㅋ 우리나라 실상은 공무원들 지들 몸사리느라 백신 늦어진게 팩트다ㅋㅋ 그리고 재난지원금 내주느라 백신살돈 없겟지 언제부터 그렇게 국민들 임상실험 당할까바 정부에서 걱정해줫냐 당장에 매년매일 유입되는 미세먼지도 우리탓이라고 하는정분데,train
너무 안타깝지만 개종하지 않고 이름를 모실거면 다른 나라에 폐만될뿐이라  ㅠ 참 안받아주기도 받아주기도ㅠ,train
무기징역하면 언젠가 또 나올거잖아 사형시켜야지,train
로마에서는 로마의 법을 따르기를  도와준건 잘 한 거지만  그들이 한국에선 이슬람이 아닌 한국법을 잘 따라주길 바랄 뿐입니다  ,train
동일본 지진피해 그 방사능오염과 그리고 코로나19로 안전하지도 못한 상황에서 체육인들 건강 생명을 담보로 치러지는 그 올림픽에 참가해주는것만도 감사하라  ;,train
아무리 이름 *등이라고 난리쳐도 안되는거야! 왜? 대한민국 에 이름 처럼 부르는 가수는 많으니까^^ 하지만 이름이나 이름 처럼 부르는 가수는 없으니까 그게 팩트니까 !!,train
종이값줘 박스 폐지 얼마냐?,train
정작 sns 에 잔여백신 올리면 신청된 사람이 모르고 있어 병원에서 왜 안오시내고 전회해야 하는경우도 있읍  또 술먹고 잔여 신청되서 못하는 경우도 있고 병원서 1시간 이상 걸리는곳에서 신청하면 퇴근시간까지도 못오기도 하더이다  그럼 그약들은 그냥 버리게 되죠 ,train
여자배구는 세계랭킹 * * 위만 제대로 됐고 그후부터는 랜덤인듯ㅋㅋ,train
세상에 OOO들은 참 많음,train
무능한 문가를 보고! ?,train
UN에서 여성평등강조를 하고  대한민국이 아시아에서 중추적인 역할을 하기로 MOU까지 체결했는데  UN에 개기자는거냐? 뭐냐? 그리고 유사한 부서를 가진 유럽 오세아니아 북중미 국가가 130여개나 이미 존재한다  여가부가 실질적으로 제 기능을 못하면 폐쇄할 것이 아니라  관계 장관 부서장등을 징계하고 파면시키고 급여차단으로 채찍을 써야한다 그리고  여가부 장관이 굳이 여성만이 될 이유는 없고  남성 여가부장관도 임명해서 제대로 된 부서로 활동하게 끔 하면 된다 ,train
나는 왜 늙어서 안주냐나도 힘든데,train
그냥 평시민으로 살아라  여기저기 기웃거리지 말고 권력에 미련있겠지만 이젠 이름 아버지 더럽히지 말고 그냥 살아  소통령 생각나서 미치겠지?,train
당시 시위가 민심을 잃게된 주요원인중 하나가 민주온건파들이 적시에 이와 같은 소수 본토독립파들과 선을 긋지 않았기때문이다  공항이 마비되고 거리가 초토화된후 내부 분열되어 급급히 선을 그었지만 이미 늦었다 ,train
자기들이랑 안 자준다고 불특정다수의 여성들을 향해여분노를 표출하는것이 옳은 일인가 그러면서도 여성우위시대라고 말하는가 여성들은 말그대로 언제 어디서 혐오범죄를 당하고 살해를 당할지 모르는데 잠자리를 가졌다간 몰카를 당할지도 모르는데,train
